sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_5U0-433,bx-5u0,BX 5U0,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-433,bx-5u0,BX 5U0,Контроллеры BX-5x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-433,bx-5u0,BX 5U0,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-224,bx-5u0,BX 5U0,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-232,bx-5u0,BX 5U0,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-232,bx-5u0,BX 5U0,Контроллеры BX-5x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-920,bx-5u0,BX 5U0,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-920,bx-5u0,BX 5U0,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-920,bx-5u0,BX 5U0,Контроллеры BX-5x,Площадь управления:,Один цвет 4096*128 2048*256; Два цвета 4096*128 2048*256,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-920,bx-5u0,BX 5U0,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-558,bx-5u0,BX 5U0,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-942,bx-5u0,BX 5U0,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-942,bx-5u0,BX 5U0,Контроллеры BX-5x,Режим соединения:,"Ethernet, RS232/USB ближний",,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-942,bx-5u0,BX 5U0,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-495,bx-5u0,BX 5U0,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U1_US-456,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-433,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-433,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-433,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-224,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-232,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-232,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-920,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*16 2048*32 1344*48 1024*64; Два цвета 1600*16 1024*32 672*48 512*64,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-920,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-920,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-920,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-558,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-942,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-942,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-942,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U1_US-495,bx-5u1-us,BX 5U1 US,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5u1-us,2026-03-28 15:51:48
КОН-BX_5U2_US-456,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-456,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-433,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-433,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-224,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-232,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-920,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*32 2112*48 1600*64; Два цвета 1600*32 1056*48 800*64,,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-920,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-920,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-920,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-558,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-942,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-942,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U2_US-495,bx-5u2-us,BX 5U2 US,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5u2-us,2026-03-28 15:51:50
КОН-BX_5U3_US-456,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-456,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-433,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-433,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-433,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-224,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-232,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-920,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-920,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-920,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-920,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-920,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-558,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-942,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-942,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U3_US-495,bx-5u3-us,BX 5U3 US,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5u3-us,2026-03-28 15:51:53
КОН-BX_5U4_US-456,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-433,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-433,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-433,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-224,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-232,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-920,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-920,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-920,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-920,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-558,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-942,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-942,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Режим соединения:,"Ethernet, USB",,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-942,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5U4_US-495,bx-5u4-us,BX 5U4 US,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5u4-us,2026-03-28 15:51:55
КОН-BX_5UL_USB-456,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-433,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-433,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-433,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-433,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-224,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-232,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-232,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-920,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-920,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-920,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-920,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
КОН-BX_5UL_USB-920,bx-5ul-usb,BX 5UL USB,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5ul-usb,2026-03-28 15:51:42
